label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
G,-0.000000,0.000000,0.104124,0.104836,0.175395,0.312449,0.183691,0.513029,0.152481,0.670258,0.087446,0.530065,0.070284,0.750248,0.035040,0.885824,0.007636,0.999971,0.000000,0.533798,-0.050605,0.677051,-0.064137,0.518324,-0.043552,0.405726,-0.080596,0.516722,-0.136794,0.644645,-0.131739,0.498938,-0.098297,0.402123,-0.152002,0.483284,-0.194233,0.609657,-0.185192,0.524548,-0.151666,0.449548
G,-0.000000,0.000000,0.104589,0.104279,0.176198,0.309227,0.184365,0.508065,0.154654,0.665775,0.087203,0.530713,0.070218,0.751429,0.036007,0.886877,0.008807,0.999961,0.000000,0.533950,-0.047597,0.675714,-0.060595,0.516481,-0.041372,0.405795,-0.080127,0.516619,-0.133105,0.642612,-0.128518,0.496335,-0.097371,0.401135,-0.151482,0.483084,-0.191650,0.610850,-0.182224,0.522411,-0.150054,0.445828
G,-0.000000,0.000000,0.103415,0.106311,0.175836,0.310118,0.184810,0.508819,0.154873,0.665685,0.087734,0.530091,0.071753,0.751153,0.037312,0.886860,0.009675,0.999953,0.000000,0.533275,-0.049041,0.676129,-0.061449,0.517035,-0.041405,0.405336,-0.080264,0.515423,-0.134979,0.643901,-0.129897,0.499382,-0.098194,0.402999,-0.151184,0.480680,-0.192055,0.608635,-0.182817,0.523089,-0.150762,0.446982
N,0.000000,0.000000,0.164491,0.051201,0.291152,0.238741,0.280580,0.419223,0.188220,0.493922,0.162840,0.093245,0.199016,0.519809,0.210803,0.743712,0.216295,0.907979,0.000000,0.113529,0.070421,0.580215,0.110623,0.816349,0.137605,0.990487,-0.117554,0.159215,-0.024804,0.579528,0.028806,0.777324,0.066444,0.912045,-0.186034,0.212914,-0.081875,0.494880,-0.020645,0.551797,0.009875,0.562783
N,0.000000,0.000000,0.172865,0.047738,0.296651,0.249650,0.276916,0.443103,0.177114,0.521979,0.161855,0.093532,0.215078,0.521292,0.233913,0.742131,0.241855,0.909399,-0.000000,0.113617,0.089970,0.582737,0.135100,0.815280,0.166708,0.986006,-0.111963,0.167467,0.005483,0.589806,0.071898,0.800971,0.124265,0.948821,-0.172579,0.233681,-0.055097,0.537182,0.018947,0.631860,0.068998,0.681693
N,0.000000,0.000000,0.172502,0.048257,0.293680,0.251462,0.272224,0.453883,0.173669,0.539334,0.158699,0.098950,0.224847,0.517092,0.249171,0.736942,0.263223,0.903770,-0.000000,0.125749,0.099448,0.582262,0.150003,0.813262,0.186544,0.982447,-0.109578,0.179766,0.013236,0.591434,0.084644,0.796767,0.137598,0.938513,-0.168709,0.240838,-0.045242,0.526629,0.025244,0.589832,0.064706,0.608728
N,0.000000,0.000000,0.170646,0.046659,0.295329,0.236896,0.282199,0.428277,0.189033,0.508608,0.157677,0.102373,0.213954,0.520036,0.239042,0.740890,0.253068,0.905222,-0.000000,0.132095,0.088693,0.589018,0.137762,0.818062,0.169007,0.985615,-0.110072,0.182128,0.000373,0.592698,0.064455,0.784722,0.109721,0.913631,-0.172825,0.236505,-0.059439,0.510624,0.011290,0.574788,0.053506,0.597616
N,0.000000,0.000000,0.170669,0.048386,0.294816,0.247187,0.280900,0.445397,0.188146,0.526692,0.154693,0.112158,0.222984,0.531256,0.251401,0.746522,0.267744,0.908247,-0.000000,0.141662,0.101605,0.591850,0.156282,0.817817,0.192909,0.981217,-0.106483,0.194663,0.017100,0.600173,0.085314,0.798218,0.132682,0.931747,-0.165379,0.254275,-0.044541,0.538321,0.026149,0.620566,0.067700,0.658900
N,0.000000,0.000000,0.167387,0.044965,0.289199,0.241718,0.272537,0.441927,0.178731,0.522033,0.150276,0.121733,0.219749,0.525658,0.250947,0.739676,0.269184,0.897977,-0.000000,0.156885,0.102920,0.591010,0.160827,0.816268,0.198189,0.980164,-0.106705,0.204749,0.011788,0.596523,0.078368,0.777108,0.119539,0.893424,-0.169717,0.250556,-0.053965,0.489125,0.009176,0.522328,0.033539,0.514984
N,0.000000,0.000000,0.167532,0.043950,0.292797,0.236172,0.283304,0.437796,0.192114,0.525901,0.153359,0.117178,0.232771,0.530874,0.265700,0.747776,0.284453,0.907600,0.000000,0.153426,0.112858,0.597188,0.173302,0.818885,0.212029,0.977263,-0.106279,0.205265,0.024590,0.597117,0.098383,0.783276,0.146912,0.906372,-0.165697,0.257367,-0.037593,0.508999,0.034090,0.572149,0.070954,0.595671
N,0.000000,0.000000,0.164728,0.042334,0.288543,0.236430,0.273175,0.438208,0.177732,0.520884,0.153264,0.112895,0.215062,0.524547,0.240855,0.741911,0.256210,0.903666,-0.000000,0.145154,0.097483,0.592207,0.149552,0.817583,0.182581,0.983191,-0.108030,0.192823,0.008936,0.589597,0.073293,0.774611,0.115513,0.899133,-0.169771,0.242143,-0.051518,0.500237,0.014901,0.558172,0.047968,0.576628
N,0.000000,0.000000,0.168265,0.048308,0.293781,0.242375,0.278314,0.440219,0.182431,0.517776,0.151982,0.119449,0.221094,0.528320,0.250323,0.743654,0.269433,0.903616,-0.000000,0.150757,0.102772,0.593701,0.157914,0.818186,0.195362,0.980731,-0.106513,0.199084,0.011325,0.593343,0.077644,0.784994,0.123132,0.911898,-0.168240,0.248406,-0.054966,0.510836,0.014325,0.576294,0.053060,0.598580
N,0.000000,0.000000,0.174744,0.048182,0.301943,0.247464,0.285287,0.452661,0.186743,0.533592,0.151690,0.123287,0.239692,0.529960,0.281421,0.744088,0.308812,0.902282,-0.000000,0.162470,0.122860,0.598067,0.189570,0.815696,0.234362,0.972149,-0.105074,0.214576,0.032131,0.602625,0.110246,0.782933,0.161201,0.898966,-0.164695,0.264977,-0.036573,0.510498,0.035419,0.561565,0.068846,0.571249
N,0.000000,0.000000,0.171624,0.047343,0.299681,0.245667,0.287033,0.445661,0.196125,0.527464,0.154066,0.123903,0.233861,0.529142,0.273258,0.745214,0.296470,0.905236,-0.000000,0.165476,0.119011,0.601025,0.183699,0.816832,0.224846,0.974394,-0.105459,0.221207,0.029918,0.603792,0.105081,0.783533,0.152619,0.903139,-0.162100,0.276523,-0.028832,0.524418,0.041878,0.568956,0.072290,0.572454
N,0.000000,0.000000,0.172716,0.046086,0.300047,0.242909,0.284297,0.441370,0.191277,0.521810,0.154022,0.118902,0.231784,0.523195,0.268044,0.739464,0.289764,0.899706,-0.000000,0.160276,0.112898,0.593836,0.175519,0.814086,0.215767,0.976445,-0.106029,0.214063,0.025567,0.595888,0.100409,0.767870,0.146500,0.879123,-0.163436,0.266894,-0.033551,0.513545,0.033203,0.546760,0.057999,0.537692
N,0.000000,0.000000,0.170603,0.044625,0.296736,0.242045,0.280493,0.445112,0.188444,0.534652,0.150916,0.114585,0.237868,0.519862,0.276131,0.734395,0.300937,0.895770,-0.000000,0.158032,0.120585,0.589435,0.184911,0.808398,0.228167,0.973622,-0.106173,0.211880,0.033054,0.594393,0.109939,0.746579,0.154649,0.838208,-0.164348,0.264550,-0.034518,0.502410,0.023877,0.507577,0.034425,0.469934
N,0.000000,0.000000,0.170285,0.046278,0.294610,0.246387,0.280044,0.447177,0.192374,0.537393,0.151439,0.115259,0.230479,0.518549,0.266822,0.733667,0.290487,0.894807,-0.000000,0.157988,0.117931,0.590408,0.181733,0.808771,0.223958,0.974599,-0.106581,0.212972,0.032657,0.595689,0.106076,0.740763,0.147019,0.827593,-0.164349,0.267900,-0.036013,0.505716,0.020318,0.505667,0.028651,0.463691
N,0.000000,0.000000,0.168613,0.053573,0.288506,0.256445,0.268231,0.455743,0.174707,0.535829,0.154843,0.129666,0.210574,0.538374,0.233779,0.758025,0.246976,0.919517,0.000000,0.162785,0.092022,0.601622,0.141790,0.822139,0.172842,0.984950,-0.110078,0.211955,0.005899,0.601388,0.071061,0.774681,0.110635,0.887872,-0.172200,0.262945,-0.054344,0.510836,0.009965,0.546499,0.034360,0.540286
N,0.000000,0.000000,0.171691,0.051773,0.280044,0.265082,0.245435,0.482824,0.144478,0.574994,0.149710,0.116444,0.227196,0.521552,0.259926,0.734658,0.280342,0.892733,-0.000000,0.148839,0.107576,0.580877,0.167756,0.808290,0.209792,0.977746,-0.106986,0.198774,0.019193,0.593746,0.093086,0.757006,0.139587,0.858149,-0.169262,0.251130,-0.049006,0.491831,0.018677,0.509624,0.043975,0.486817
N,0.000000,0.000000,0.166446,0.045636,0.285489,0.242163,0.266840,0.439739,0.175700,0.526156,0.155044,0.113520,0.212468,0.529679,0.231302,0.747646,0.242489,0.909521,-0.000000,0.150591,0.092354,0.595529,0.139018,0.817895,0.170490,0.985359,-0.110979,0.199306,0.005476,0.598445,0.073657,0.763112,0.117415,0.867485,-0.171862,0.248559,-0.057052,0.495691,0.007094,0.520072,0.031371,0.502154
N,0.000000,0.000000,0.173706,0.042361,0.296934,0.240802,0.277879,0.448543,0.184736,0.540888,0.148428,0.111572,0.235829,0.513585,0.277976,0.727378,0.307891,0.887570,-0.000000,0.154699,0.126368,0.585366,0.194683,0.805785,0.241744,0.970340,-0.102335,0.209138,0.040747,0.595862,0.119990,0.761993,0.170091,0.869154,-0.160428,0.260840,-0.031685,0.492694,0.035956,0.503383,0.061097,0.475078
N,0.000000,0.000000,0.169914,0.045992,0.290481,0.253787,0.269381,0.456631,0.175028,0.539625,0.151059,0.115355,0.214733,0.521629,0.241524,0.736846,0.258710,0.898441,-0.000000,0.157364,0.102845,0.591844,0.156581,0.811386,0.191343,0.981523,-0.107199,0.210131,0.022737,0.600128,0.094320,0.725706,0.133883,0.794161,-0.166375,0.263440,-0.046986,0.499946,0.008727,0.490560,0.017301,0.439042
N,0.000000,0.000000,0.173644,0.049425,0.300389,0.246852,0.286939,0.446522,0.197620,0.530483,0.149651,0.124814,0.239259,0.528005,0.279703,0.740832,0.307098,0.899336,-0.000000,0.164405,0.125461,0.598125,0.191001,0.813998,0.234523,0.972111,-0.103482,0.216817,0.036707,0.603123,0.115225,0.773100,0.162840,0.880382,-0.162650,0.266711,-0.035139,0.499979,0.032330,0.515233,0.055549,0.487205
N,0.000000,0.000000,0.141267,0.114008,0.180462,0.337937,0.115401,0.520805,0.046480,0.625657,0.115213,0.265770,0.117671,0.614025,0.114414,0.790917,0.106955,0.930965,-0.000000,0.245485,0.021405,0.637089,0.031795,0.839312,0.026628,0.999645,-0.096952,0.245663,-0.045846,0.580591,0.004042,0.527393,0.019920,0.432291,-0.165576,0.263467,-0.098729,0.497081,-0.051892,0.462024,-0.046393,0.392287
N,0.000000,0.000000,0.137581,0.109571,0.178176,0.336670,0.117683,0.527386,0.051182,0.642023,0.112858,0.256449,0.117979,0.613659,0.115594,0.791931,0.109102,0.932053,-0.000000,0.238028,0.022922,0.634642,0.033346,0.839971,0.029439,0.999567,-0.095853,0.242399,-0.044399,0.579413,0.005309,0.527655,0.023441,0.432231,-0.164590,0.264868,-0.095098,0.500516,-0.049219,0.464747,-0.043472,0.393597
N,0.000000,0.000000,0.137688,0.110453,0.178211,0.331833,0.116370,0.513405,0.046333,0.617569,0.113706,0.260652,0.117752,0.609534,0.113835,0.787338,0.105908,0.927451,-0.000000,0.242518,0.021306,0.632714,0.030973,0.837650,0.026836,0.999640,-0.096688,0.244621,-0.045911,0.578394,0.000917,0.522717,0.016369,0.426331,-0.165693,0.264030,-0.099949,0.498721,-0.055913,0.461041,-0.051718,0.389463
N,0.000000,0.000000,0.138804,0.107530,0.178189,0.332550,0.115013,0.517910,0.045140,0.625611,0.115087,0.255763,0.119077,0.612864,0.115087,0.791872,0.106538,0.931736,-0.000000,0.238854,0.021836,0.633604,0.032558,0.839005,0.028792,0.999585,-0.097276,0.241916,-0.047422,0.576943,-0.000555,0.521795,0.016155,0.426201,-0.166361,0.262664,-0.100188,0.498784,-0.057361,0.461793,-0.052754,0.390022
N,0.000000,0.000000,0.138643,0.108067,0.180656,0.329420,0.119140,0.511249,0.049687,0.616470,0.115151,0.256706,0.118676,0.609824,0.114314,0.787963,0.106472,0.927676,-0.000000,0.239187,0.021008,0.632405,0.031596,0.837597,0.028610,0.999591,-0.096437,0.241988,-0.042884,0.576004,0.004021,0.521493,0.019604,0.426211,-0.164367,0.261234,-0.095959,0.495712,-0.052612,0.458525,-0.048812,0.387415
N,0.000000,0.000000,0.139380,0.108060,0.180767,0.335163,0.118777,0.522618,0.050114,0.633308,0.114144,0.257519,0.119812,0.614092,0.117826,0.792685,0.110796,0.932585,-0.000000,0.238227,0.023709,0.634839,0.035468,0.840121,0.031833,0.999493,-0.096766,0.241195,-0.046185,0.578575,0.003333,0.528148,0.020999,0.433969,-0.165548,0.263239,-0.097982,0.503012,-0.053322,0.467471,-0.048518,0.394450
N,0.000000,0.000000,0.137116,0.111132,0.175723,0.335132,0.112684,0.519246,0.045184,0.628353,0.112856,0.263365,0.111637,0.613275,0.106027,0.789683,0.097209,0.928224,0.000000,0.241786,0.015807,0.633804,0.024255,0.838432,0.018646,0.999826,-0.096120,0.240799,-0.049458,0.573555,-0.000551,0.520689,0.016843,0.426140,-0.165336,0.257333,-0.099957,0.489583,-0.056194,0.453527,-0.051980,0.383516
N,0.000000,0.000000,0.138044,0.108928,0.180232,0.337305,0.123789,0.530240,0.062693,0.647651,0.113145,0.257419,0.119901,0.613075,0.119331,0.789018,0.115197,0.927083,-0.000000,0.239276,0.025151,0.636637,0.038441,0.840826,0.037541,0.999295,-0.096048,0.242545,-0.040465,0.578401,0.006049,0.524357,0.021368,0.429734,-0.164930,0.263244,-0.093027,0.496683,-0.050550,0.458581,-0.047714,0.386804
N,0.000000,0.000000,0.137282,0.114786,0.177906,0.335952,0.117583,0.516069,0.048916,0.617395,0.114628,0.267468,0.119377,0.613629,0.117059,0.790845,0.109861,0.930411,-0.000000,0.246856,0.021874,0.635749,0.033953,0.839938,0.030545,0.999533,-0.097347,0.245254,-0.048800,0.578552,-0.000850,0.527558,0.014364,0.433056,-0.167072,0.261651,-0.101419,0.497014,-0.057618,0.462234,-0.054171,0.391167
N,0.000000,0.000000,0.136304,0.109151,0.172451,0.334109,0.109076,0.521397,0.039956,0.633879,0.112033,0.260185,0.107788,0.618416,0.100169,0.795926,0.090069,0.934444,-0.000000,0.240195,0.011019,0.635370,0.016590,0.839307,0.009998,0.999950,-0.096250,0.240138,-0.052190,0.574576,-0.006874,0.517065,0.009197,0.420968,-0.166149,0.257826,-0.104065,0.492943,-0.062581,0.454015,-0.059105,0.381234
N,0.000000,0.000000,0.135983,0.105130,0.174353,0.333369,0.113329,0.526729,0.048685,0.646771,0.112868,0.255448,0.115312,0.612556,0.113053,0.787941,0.107241,0.925279,-0.000000,0.238140,0.020993,0.637796,0.032385,0.841445,0.029807,0.999556,-0.096155,0.241416,-0.044527,0.579709,0.000244,0.522236,0.014783,0.426223,-0.164960,0.261087,-0.095307,0.498033,-0.054966,0.456912,-0.053554,0.383179
N,0.000000,0.000000,0.137689,0.111658,0.177050,0.333517,0.115786,0.515282,0.047559,0.619697,0.114123,0.263827,0.115342,0.613919,0.111194,0.790991,0.103809,0.930246,-0.000000,0.242736,0.018045,0.632519,0.029208,0.838047,0.026696,0.999644,-0.096288,0.242173,-0.046708,0.575749,0.002085,0.523659,0.019128,0.429881,-0.164933,0.260135,-0.098448,0.494144,-0.054225,0.460044,-0.049397,0.390944
N,0.000000,0.000000,0.139277,0.110323,0.179476,0.337320,0.118303,0.527186,0.052485,0.641705,0.113780,0.259585,0.119243,0.616950,0.116407,0.795192,0.110249,0.935561,0.000000,0.239429,0.020832,0.636422,0.032499,0.839936,0.030323,0.999540,-0.096181,0.240853,-0.042361,0.578573,0.004695,0.521260,0.019518,0.424222,-0.164723,0.260253,-0.094218,0.493936,-0.050991,0.454413,-0.048611,0.381724
N,0.000000,0.000000,0.138968,0.107633,0.180126,0.331891,0.119092,0.517935,0.051981,0.628030,0.113990,0.255595,0.120249,0.609673,0.118434,0.788364,0.113380,0.928456,-0.000000,0.237726,0.023668,0.632019,0.036350,0.837335,0.035449,0.999372,-0.096036,0.240967,-0.038365,0.574490,0.007168,0.515903,0.021003,0.419692,-0.164260,0.261662,-0.090748,0.494101,-0.049387,0.453517,-0.048281,0.382024
N,0.000000,0.000000,0.138928,0.107804,0.179331,0.334224,0.118946,0.519922,0.050764,0.628346,0.113872,0.259698,0.122351,0.619392,0.121022,0.797418,0.115396,0.935720,-0.000000,0.241729,0.024968,0.636266,0.038916,0.839628,0.038510,0.999258,-0.096423,0.242466,-0.040602,0.571597,0.002489,0.512694,0.015001,0.417443,-0.164358,0.259405,-0.094308,0.491303,-0.054502,0.451901,-0.053990,0.379297
N,0.000000,0.000000,0.139554,0.110456,0.179739,0.334631,0.118005,0.516249,0.048204,0.619410,0.115003,0.263674,0.120750,0.619554,0.117898,0.798477,0.110987,0.938527,-0.000000,0.244839,0.022602,0.636243,0.034576,0.839457,0.032636,0.999467,-0.097565,0.244836,-0.043530,0.573613,0.000314,0.514375,0.013047,0.417477,-0.166433,0.261598,-0.097123,0.493111,-0.056800,0.452963,-0.056454,0.380016
N,0.000000,0.000000,0.137509,0.108974,0.175732,0.333243,0.112371,0.518389,0.041605,0.627381,0.113860,0.257842,0.119315,0.616145,0.115608,0.794198,0.108685,0.933569,-0.000000,0.239093,0.020974,0.634270,0.031939,0.838287,0.029971,0.999551,-0.097260,0.239756,-0.042956,0.569603,-0.001931,0.509064,0.009316,0.411979,-0.166823,0.257237,-0.097172,0.490086,-0.059272,0.447977,-0.060709,0.373745
N,0.000000,0.000000,0.137257,0.111621,0.173240,0.335583,0.108381,0.516733,0.037964,0.620894,0.114104,0.265632,0.117342,0.619949,0.113383,0.798299,0.105751,0.937366,-0.000000,0.244310,0.019195,0.635204,0.029806,0.839264,0.027332,0.999626,-0.097749,0.241570,-0.047515,0.567750,-0.004817,0.509251,0.008124,0.413990,-0.167645,0.255987,-0.100381,0.486972,-0.060966,0.447609,-0.060479,0.375473
N,0.000000,0.000000,0.136069,0.110102,0.172172,0.332467,0.107299,0.514638,0.036411,0.619868,0.113188,0.260731,0.117158,0.613811,0.113230,0.791371,0.105972,0.930441,-0.000000,0.241983,0.018440,0.633910,0.029507,0.837920,0.027398,0.999625,-0.097340,0.241177,-0.046230,0.568755,-0.005103,0.505841,0.005990,0.409093,-0.167654,0.255898,-0.099861,0.484323,-0.061407,0.441811,-0.062483,0.369954
N,0.000000,0.000000,0.137284,0.110658,0.173557,0.334525,0.108268,0.517450,0.036405,0.623133,0.114591,0.260308,0.117132,0.617173,0.112250,0.795543,0.104057,0.934506,-0.000000,0.240346,0.018018,0.634060,0.028172,0.838464,0.025561,0.999673,-0.097782,0.240401,-0.045057,0.572374,-0.001447,0.514280,0.011536,0.418619,-0.167345,0.257858,-0.098883,0.489403,-0.058123,0.449956,-0.057125,0.378036
N,-0.000000,0.000000,0.209761,0.053512,0.440036,0.120947,0.643719,0.092081,0.758155,0.079029,0.254977,0.586430,0.371928,-0.049429,0.381823,-0.477416,0.388445,-0.794948,0.000000,0.551039,0.162902,-0.227465,0.240912,-0.644592,0.283898,-0.958854,-0.193340,0.429677,0.006774,-0.289653,0.088126,-0.621543,0.126344,-0.841677,-0.337864,0.271833,-0.170810,-0.207701,-0.087361,-0.396788,-0.051439,-0.499854
N,-0.000000,0.000000,0.215056,0.031007,0.434672,0.060404,0.604875,0.002364,0.651013,-0.038118,0.250603,0.555274,0.365478,-0.045953,0.379780,-0.468053,0.387159,-0.778546,-0.000000,0.534102,0.156486,-0.224651,0.234469,-0.645213,0.278209,-0.960521,-0.188889,0.418530,0.013332,-0.298613,0.104130,-0.642240,0.151397,-0.878248,-0.326610,0.259458,-0.153516,-0.236048,-0.058252,-0.440411,-0.008582,-0.560833
N,-0.000000,0.000000,0.207057,0.034565,0.434635,0.084140,0.634085,0.044508,0.735697,0.034971,0.251015,0.551233,0.363018,-0.062033,0.372540,-0.482553,0.376066,-0.793253,0.000000,0.522482,0.153727,-0.248054,0.234094,-0.655232,0.276566,-0.960995,-0.188200,0.405491,0.004605,-0.309298,0.082193,-0.619603,0.114459,-0.821140,-0.326430,0.250537,-0.163617,-0.220290,-0.084197,-0.391533,-0.053561,-0.478367
N,-0.000000,0.000000,0.211204,0.041571,0.430973,0.084398,0.608292,0.048075,0.674281,0.028801,0.245946,0.557997,0.368324,-0.053243,0.381748,-0.467797,0.386880,-0.777606,-0.000000,0.530941,0.162030,-0.221346,0.235570,-0.639150,0.275800,-0.961215,-0.184335,0.415474,0.017051,-0.294084,0.107084,-0.641702,0.154508,-0.890780,-0.319642,0.257985,-0.147923,-0.227788,-0.048021,-0.442944,0.005863,-0.582483
N,-0.000000,0.000000,0.209674,0.048342,0.439636,0.101808,0.639902,0.070439,0.752618,0.056125,0.252886,0.563621,0.358338,-0.073143,0.364090,-0.488580,0.366856,-0.799162,-0.000000,0.527870,0.147110,-0.230364,0.220932,-0.646989,0.262108,-0.965039,-0.190980,0.411423,-0.005451,-0.291968,0.080364,-0.631245,0.123449,-0.865654,-0.333260,0.258694,-0.174567,-0.211008,-0.086314,-0.411910,-0.045287,-0.532505
N,-0.000000,0.000000,0.214078,0.044017,0.434553,0.095653,0.613041,0.070968,0.682840,0.056344,0.246877,0.575849,0.365719,-0.035221,0.382363,-0.461612,0.389987,-0.779290,-0.000000,0.553234,0.159530,-0.211989,0.235564,-0.636118,0.278234,-0.960513,-0.184898,0.437890,0.014177,-0.286379,0.107727,-0.632547,0.158014,-0.879845,-0.320177,0.279748,-0.146190,-0.220713,-0.045061,-0.443036,0.011297,-0.585966
N,-0.000000,0.000000,0.208562,0.053402,0.438818,0.112095,0.642998,0.082938,0.765883,0.067420,0.253240,0.573623,0.362136,-0.063126,0.372246,-0.482059,0.380406,-0.792252,0.000000,0.535220,0.151592,-0.222651,0.231072,-0.642953,0.279397,-0.960176,-0.191611,0.415376,-0.005324,-0.286295,0.081166,-0.632551,0.127055,-0.872082,-0.334053,0.259195,-0.176100,-0.205929,-0.090019,-0.413017,-0.049758,-0.541873
N,-0.000000,0.000000,0.214091,0.039839,0.441241,0.090057,0.629764,0.067917,0.710489,0.058088,0.247467,0.560664,0.356332,-0.055231,0.366707,-0.473804,0.370421,-0.788020,-0.000000,0.535510,0.143731,-0.223109,0.213562,-0.643002,0.252757,-0.967530,-0.184443,0.421452,0.000650,-0.293236,0.088888,-0.640155,0.136864,-0.889781,-0.320169,0.265808,-0.154378,-0.226262,-0.056468,-0.454018,-0.002689,-0.605173
N,-0.000000,0.000000,0.226585,0.050423,0.452167,0.105073,0.626663,0.079043,0.686216,0.057354,0.251560,0.593777,0.385315,-0.040217,0.404960,-0.467725,0.415986,-0.780070,-0.000000,0.564875,0.177469,-0.207232,0.257976,-0.631344,0.303824,-0.952728,-0.187748,0.442448,0.027516,-0.281560,0.126724,-0.633901,0.181101,-0.883720,-0.324242,0.277842,-0.139215,-0.215702,-0.034414,-0.440884,0.022445,-0.586866
N,-0.000000,0.000000,0.212635,0.040025,0.446131,0.089632,0.645681,0.051392,0.751295,0.036345,0.255652,0.572467,0.372461,-0.058056,0.381387,-0.479125,0.388260,-0.785539,0.000000,0.536869,0.160504,-0.234585,0.242317,-0.647353,0.289820,-0.957081,-0.192307,0.415070,0.001870,-0.296676,0.081982,-0.619417,0.120898,-0.837428,-0.335777,0.257320,-0.176098,-0.207445,-0.092092,-0.394200,-0.053568,-0.503498
N,-0.000000,0.000000,0.222600,0.038229,0.448499,0.089400,0.626435,0.060322,0.689320,0.041298,0.249204,0.579650,0.369913,-0.036522,0.384247,-0.469536,0.390092,-0.792077,-0.000000,0.559891,0.162888,-0.213186,0.235671,-0.638112,0.274481,-0.961593,-0.186175,0.443201,0.015623,-0.282341,0.109825,-0.635932,0.160958,-0.889045,-0.322120,0.281972,-0.147380,-0.215022,-0.045399,-0.436199,0.012176,-0.578615
